Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply	FINKEN_SENSOR_MODEL:pos_z
122.155	16:59:49.390	43.462229950	1.272889989	0.310811	121	0.199219
122.405	16:59:49.640	43.462229950	1.272889989	0.313327	121	0.199219
122.655	16:59:49.890	43.462229950	1.272889989	0.295752	121	0.210938
122.905	16:59:50.140	43.462229950	1.272889989	0.308736	121	0.234375
123.155	16:59:50.390	43.462229950	1.272889989	0.302821	122	0.238281
123.405	16:59:50.640	43.462229950	1.272889989	0.311403	122	0.242188
123.655	16:59:50.890	43.462229950	1.272889989	0.312795	122	0.242188
123.905	16:59:51.140	43.462229950	1.272889989	0.31267	122	0.246094
124.155	16:59:51.390	43.462229950	1.272889989	0.313674	122	0.246094
124.405	16:59:51.640	43.462229950	1.272889989	0.312172	122	0.246094
124.655	16:59:51.890	43.462229950	1.272889989	0.312731	122	0.246094
124.905	16:59:52.140	43.462229950	1.272889989	0.313291	122	0.246094
125.155	16:59:52.390	43.462229950	1.272889989	0.31385	123	0.246094
125.405	16:59:52.640	43.462229950	1.272889989	0.314969	123	0.246094
125.655	16:59:52.890	43.462229950	1.272889989	0.315528	123	0.246094
125.905	16:59:53.140	43.462229950	1.272889989	0.316087	123	0.246094
126.155	16:59:53.390	43.462229950	1.272889989	0.316647	123	0.246094
126.405	16:59:53.640	43.462229950	1.272889989	0.317765	123	0.246094
126.655	16:59:53.890	43.462229950	1.272889989	0.317212	123	0.246094
126.905	16:59:54.140	43.462229950	1.272889989	0.318859	123	0.246094
127.155	16:59:54.390	43.462229950	1.272889989	0.318859	123	0.246094
127.405	16:59:54.640	43.462229950	1.272889989	0.320564	123	0.246094
127.655	16:59:54.890	43.462229950	1.272889989	0.321123	123	0.246094
127.905	16:59:55.140	43.462229950	1.272889989	0.321682	123	0.246094
128.155	16:59:55.390	43.462229950	1.272889989	0.322242	123	0.246094
128.405	16:59:55.640	43.462229950	1.272889989	0.32336	123	0.246094
128.655	16:59:55.890	43.462229950	1.272889989	0.323919	123	0.246094
128.905	16:59:56.140	43.462229950	1.272889989	0.324479	123	0.246094
129.155	16:59:56.390	43.462229950	1.272889989	0.325597	123	0.246094
129.405	16:59:56.640	43.462229950	1.272889989	0.326157	123	0.246094
129.655	16:59:56.890	43.462229950	1.272889989	0.326716	123	0.246094
129.905	16:59:57.140	43.462229950	1.272889989	0.327275	123	0.246094
130.155	16:59:57.390	43.462229950	1.272889989	0.328394	123	0.246094
130.405	16:59:57.640	43.462229950	1.272889989	0.328394	123	0.246094
130.655	16:59:57.890	43.462229950	1.272889989	0.329512	123	0.246094
130.905	16:59:58.140	43.462229950	1.272889989	0.329512	123	0.246094
131.155	16:59:58.390	43.462229950	1.272889989	0.33119	123	0.246094
131.405	16:59:58.640	43.462229950	1.272889989	0.331749	123	0.246094
131.655	16:59:58.890	43.462229950	1.272889989	0.332309	123	0.246094
131.905	16:59:59.140	43.462229950	1.272889989	0.332868	123	0.246094
132.155	16:59:59.390	43.462229950	1.272889989	0.333987	123	0.246094
132.405	16:59:59.640	43.462229950	1.272889989	0.334546	123	0.246094
132.655	16:59:59.890	43.462229950	1.272889989	0.334546	123	0.246094
132.905	17:00:0.140	43.462229950	1.272889989	0.335664	123	0.246094
133.155	17:00:0.390	43.462229950	1.272889989	0.336783	123	0.246094
133.405	17:00:0.640	43.462229950	1.272889989	0.337342	123	0.246094
133.655	17:00:0.890	43.462229950	1.272889989	0.337901	123	0.246094
133.905	17:00:1.140	43.462229950	1.272889989	0.338461	123	0.246094
134.155	17:00:1.390	43.462229950	1.272889989	0.339579	123	0.246094
134.405	17:00:1.640	43.462229950	1.272889989	0.339579	123	0.246094
134.655	17:00:1.890	43.462229950	1.272889989	0.384681	123	0.199219
134.905	17:00:2.140	43.462229950	1.272889989	0.345363	123	0.199219
135.155	17:00:2.390	43.462229950	1.272889989	0.34563	123	0.199219
135.405	17:00:2.640	43.462229950	1.272889989	0.274204	123	0.199219
135.655	17:00:2.890	43.462229950	1.272889989	0.299646	123	0.378906
135.905	17:00:3.140	43.462229950	1.272889989	0.325194	123	0.375
136.155	17:00:3.390	43.462229950	1.272889989	0.383584	123	0.230469
136.405	17:00:3.640	43.462229950	1.272889989	0.354894	123	0.199219
136.655	17:00:3.890	43.462229950	1.272889989	0.34662	123	0.199219
136.905	17:00:4.140	43.462229950	1.272889989	0.34662	123	0.199219
137.155	17:00:4.390	43.462229950	1.272889989	0.343806	124	0.238281
137.405	17:00:4.640	43.462229950	1.272889989	0.345813	124	0.238281
137.655	17:00:4.890	43.462229950	1.272889989	0.349297	124	0.242188
137.905	17:00:5.140	43.462229950	1.272889989	0.347237	124	0.242188
138.155	17:00:5.390	43.462229950	1.272889989	0.347237	124	0.242188
138.405	17:00:5.640	43.462229950	1.272889989	0.348934	124	0.242188
138.655	17:00:5.890	43.462229950	1.272889989	0.3495	124	0.242188
138.905	17:00:6.140	43.462229950	1.272889989	0.350065	124	0.242188
139.155	17:00:6.390	43.462229950	1.272889989	0.351196	124	0.242188
139.405	17:00:6.640	43.462229950	1.272889989	0.351196	124	0.238281
139.655	17:00:6.890	43.462229950	1.272889989	0.388628	124	0.238281
139.905	17:00:7.140	43.462229950	1.272889989	0.388628	124	0.199219
140.155	17:00:7.390	43.462229950	1.272889989	0.356966	124	0.199219
140.405	17:00:7.640	43.462229950	1.272889989	0.357562	124	0.199219
140.655	17:00:7.890	43.462229950	1.272889989	0.358194	124	0.199219
140.905	17:00:8.140	43.462229950	1.272889989	0.358828	124	0.238281
141.155	17:00:8.390	43.462229950	1.272889989	0.357033	124	0.242188
141.405	17:00:8.640	43.462229950	1.272889989	0.357782	124	0.242188
141.655	17:00:8.890	43.462229950	1.272889989	0.358352	124	0.242188
141.905	17:00:9.140	43.462229950	1.272889989	0.359483	124	0.242188
142.155	17:00:9.390	43.462229950	1.272889989	0.360049	124	0.242188
142.405	17:00:9.640	43.462229950	1.272889989	0.360049	124	0.242188
142.655	17:00:9.890	43.462229950	1.272889989	0.36118	124	0.242188
142.905	17:00:10.140	43.462229950	1.272889989	0.362311	124	0.242188
143.155	17:00:10.390	43.462229950	1.272889989	0.362876	124	0.242188
143.405	17:00:10.640	43.462229950	1.272889989	0.363442	124	0.242188
143.655	17:00:10.890	43.462229950	1.272889989	0.364007	124	0.242188
143.905	17:00:11.140	43.462229950	1.272889989	0.365138	124	0.242188
144.155	17:00:11.390	43.462229950	1.272889989	0.365704	124	0.242188
144.405	17:00:11.640	43.462229950	1.272889989	0.366269	124	0.242188
144.655	17:00:11.890	43.462229950	1.272889989	0.366835	124	0.242188
144.905	17:00:12.140	43.462229950	1.272889989	0.367966	124	0.242188
145.155	17:00:12.390	43.462229950	1.272889989	0.368531	124	0.242188
145.405	17:00:12.640	43.462229950	1.272889989	0.369097	124	0.242188
145.655	17:00:12.890	43.462229950	1.272889989	0.369097	124	0.242188
145.905	17:00:13.140	43.462229950	1.272889989	0.370793	124	0.242188
146.155	17:00:13.390	43.462229950	1.272889989	0.371359	124	0.242188
146.405	17:00:13.640	43.462229950	1.272889989	0.371924	124	0.242188
146.655	17:00:13.890	43.462229950	1.272889989	0.37249	124	0.242188
146.905	17:00:14.140	43.462229950	1.272889989	0.373621	124	0.242188
147.155	17:00:14.390	43.462229950	1.272889989	0.37102	124	0.246094
147.405	17:00:14.640	43.462229950	1.272889989	0.37102	124	0.242188
147.655	17:00:14.890	43.462229950	1.272889989	0.375762	124	0.242188
147.905	17:00:15.140	43.462229950	1.272889989	0.368823	124	0.230469
148.155	17:00:15.390	43.462229950	1.272889989	0.375497	124	0.242188
148.405	17:00:15.640	43.462229950	1.272889989	0.377567	124	0.242188
148.655	17:00:15.890	43.462229950	1.272889989	0.378169	124	0.242188
148.905	17:00:16.140	43.462229950	1.272889989	0.379301	124	0.242188
149.155	17:00:16.390	43.462229950	1.272889989	0.374206	124	0.246094
149.405	17:00:16.640	43.462229950	1.272889989	0.381866	124	0.234375
149.655	17:00:16.890	43.462229950	1.272889989	0.382631	124	0.234375
149.905	17:00:17.140	43.462229950	1.272889989	0.381168	124	0.234375
150.155	17:00:17.390	43.462229950	1.272889989	0.387085	124	0.226562
150.405	17:00:17.640	43.462229950	1.272889989	0.386247	124	0.21875
150.655	17:00:17.890	43.462229950	1.272889989	0.386332	124	0.226562
150.905	17:00:18.140	43.462229950	1.272889989	0.38387	124	0.246094
151.155	17:00:18.390	43.462229950	1.272889989	0.385375	124	0.246094
151.405	17:00:18.640	43.462229950	1.272889989	0.385957	124	0.246094
151.655	17:00:18.890	43.462229950	1.272889989	0.386517	124	0.242188
151.905	17:00:19.140	43.462229950	1.272889989	0.389399	124	0.234375
152.155	17:00:19.390	43.462229950	1.272889989	0.390124	124	0.234375
152.405	17:00:19.640	43.462229950	1.272889989	0.389591	124	0.230469
152.655	17:00:19.890	43.462229950	1.272889989	0.391242	124	0.230469
152.905	17:00:20.140	43.462229950	1.272889989	0.391564	124	0.230469
153.155	17:00:20.390	43.462229950	1.272889989	0.391564	124	0.230469
153.405	17:00:20.640	43.462229950	1.272889989	0.391564	124	0.242188
153.655	17:00:20.890	43.462229950	1.272889989	0.239474	124	0.242188
153.905	17:00:21.140	43.462229950	1.272889989	0.239474	124	0.242188
154.155	17:00:21.390	43.462229950	1.272889989	0.239474	124	0.242188
154.405	17:00:21.640	43.462229950	1.272889989	0.239474	124	0.242188
154.655	17:00:21.890	43.462229950	1.272889989	0.239474	124	0.242188
154.905	17:00:22.140	43.462229950	1.272889989	0.239474	124	0.242188
155.155	17:00:22.390	43.462229950	1.272889989	0.239474	124	0.242188
155.405	17:00:22.640	43.462229950	1.272889989	0.239474	124	0.242188
155.655	17:00:22.890	43.462229950	1.272889989	0.239474	126	0.242188
155.905	17:00:23.140	43.462229950	1.272889989	0.239474	126	0.242188
156.155	17:00:23.390	43.462229950	1.272889989	0.239474	126	0.242188
156.405	17:00:23.640	43.462229950	1.272889989	0.239474	126	0.242188
156.655	17:00:23.890	43.462229950	1.272889989	0.239474	126	0.242188
156.905	17:00:24.140	43.462229950	1.272889989	0.239474	126	0.242188
157.155	17:00:24.390	43.462229950	1.272889989	0.239474	126	0.242188
157.405	17:00:24.640	43.462229950	1.272889989	0.239474	126	0.242188
157.655	17:00:24.890	43.462229950	1.272889989	0.239474	126	0.242188
157.905	17:00:25.140	43.462229950	1.272889989	0.239474	126	0.242188
158.155	17:00:25.390	43.462229950	1.272889989	0.239474	126	0.242188
158.405	17:00:25.640	43.462229950	1.272889989	0.239474	126	0.242188
158.655	17:00:25.890	43.462229950	1.272889989	0.239474	126	0.242188
158.905	17:00:26.140	43.462229950	1.272889989	0.239474	126	0.242188
159.155	17:00:26.390	43.462229950	1.272889989	0.239474	126	0.242188
159.405	17:00:26.640	43.462229950	1.272889989	0.239474	126	0.242188
159.655	17:00:26.890	43.462229950	1.272889989	0.239474	126	0.242188
159.905	17:00:27.140	43.462229950	1.272889989	0.239474	126	0.242188
160.155	17:00:27.390	43.462229950	1.272889989	0.239474	126	0.242188
160.405	17:00:27.640	43.462229950	1.272889989	0.239474	126	0.242188
160.655	17:00:27.890	43.462229950	1.272889989	0.239474	126	0.242188
160.905	17:00:28.140	43.462229950	1.272889989	0.239474	126	0.242188
161.155	17:00:28.390	43.462229950	1.272889989	0.239474	126	0.242188
161.405	17:00:28.640	43.462229950	1.272889989	0.239474	126	0.242188
161.655	17:00:28.890	43.462229950	1.272889989	0.239474	126	0.242188
161.905	17:00:29.140	43.462229950	1.272889989	0.239474	126	0.242188
162.155	17:00:29.390	43.462229950	1.272889989	0.239474	126	0.242188
162.405	17:00:29.640	43.462229950	1.272889989	0.239474	126	0.242188
162.655	17:00:29.890	43.462229950	1.272889989	0.239474	126	0.242188
162.905	17:00:30.140	43.462229950	1.272889989	0.239474	126	0.242188
163.155	17:00:30.390	43.462229950	1.272889989	0.239474	126	0.242188
163.405	17:00:30.640	43.462229950	1.272889989	0.239474	126	0.242188
163.655	17:00:30.890	43.462229950	1.272889989	0.239474	126	0.242188
163.905	17:00:31.140	43.462229950	1.272889989	0.239474	126	0.242188
164.155	17:00:31.390	43.462229950	1.272889989	0.239474	126	0.242188
164.405	17:00:31.640	43.462229950	1.272889989	0.239474	126	0.242188
164.655	17:00:31.890	43.462229950	1.272889989	0.239474	126	0.242188
164.905	17:00:32.140	43.462229950	1.272889989	0.239474	126	0.242188
165.155	17:00:32.390	43.462229950	1.272889989	0.239474	126	0.242188
165.405	17:00:32.640	43.462229950	1.272889989	0.239474	126	0.242188
165.655	17:00:32.890	43.462229950	1.272889989	0.239474	126	0.242188
165.905	17:00:33.140	43.462229950	1.272889989	0.239474	126	0.242188
166.155	17:00:33.390	43.462229950	1.272889989	0.239474	126	0.242188
166.405	17:00:33.640	43.462229950	1.272889989	0.239474	126	0.242188
166.655	17:00:33.890	43.462229950	1.272889989	0.239474	126	0.242188
166.905	17:00:34.140	43.462229950	1.272889989	0.239474	126	0.242188
167.155	17:00:34.390	43.462229950	1.272889989	0.239474	126	0.242188
167.405	17:00:34.640	43.462229950	1.272889989	0.239474	126	0.242188
167.655	17:00:34.890	43.462229950	1.272889989	0.239474	126	0.242188
167.905	17:00:35.140	43.462229950	1.272889989	0.239474	126	0.242188
168.155	17:00:35.390	43.462229950	1.272889989	0.239474	126	0.242188
168.405	17:00:35.640	43.462229950	1.272889989	0.239474	126	0.242188
168.655	17:00:35.890	43.462229950	1.272889989	0.239474	126	0.242188
168.905	17:00:36.140	43.462229950	1.272889989	0.239474	126	0.242188
169.155	17:00:36.390	43.462229950	1.272889989	0.239474	126	0.242188
169.405	17:00:36.640	43.462229950	1.272889989	0.239474	126	0.242188
169.655	17:00:36.890	43.462229950	1.272889989	0.239474	126	0.242188
169.905	17:00:37.140	43.462229950	1.272889989	0.239474	126	0.242188
170.155	17:00:37.390	43.462229950	1.272889989	0.239474	126	0.242188
170.405	17:00:37.640	43.462229950	1.272889989	0.239474	126	0.242188
170.655	17:00:37.890	43.462229950	1.272889989	0.239474	126	0.242188
170.905	17:00:38.140	43.462229950	1.272889989	0.239474	126	0.242188
171.155	17:00:38.390	43.462229950	1.272889989	0.239474	126	0.242188
171.405	17:00:38.640	43.462229950	1.272889989	0.239474	126	0.242188
171.655	17:00:38.890	43.462229950	1.272889989	0.239474	126	0.242188
171.905	17:00:39.140	43.462229950	1.272889989	0.239474	126	0.242188
172.155	17:00:39.390	43.462229950	1.272889989	0.239474	126	0.242188
172.405	17:00:39.640	43.462229950	1.272889989	0.239474	126	0.242188
172.655	17:00:39.890	43.462229950	1.272889989	0.239474	126	0.242188
172.905	17:00:40.140	43.462229950	1.272889989	0.239474	126	0.242188
173.155	17:00:40.390	43.462229950	1.272889989	0.239474	126	0.242188
173.405	17:00:40.640	43.462229950	1.272889989	0.239474	126	0.242188
173.655	17:00:40.890	43.462229950	1.272889989	0.239474	126	0.242188
173.905	17:00:41.140	43.462229950	1.272889989	0.239474	126	0.242188
174.155	17:00:41.390	43.462229950	1.272889989	0.239474	126	0.242188
174.405	17:00:41.640	43.462229950	1.272889989	0.239474	126	0.242188
174.655	17:00:41.890	43.462229950	1.272889989	0.239474	126	0.242188
174.905	17:00:42.140	43.462229950	1.272889989	0.239474	126	0.242188
175.155	17:00:42.390	43.462229950	1.272889989	0.239474	126	0.242188
175.405	17:00:42.640	43.462229950	1.272889989	0.239474	126	0.242188
175.655	17:00:42.890	43.462229950	1.272889989	0.239474	126	0.242188
175.905	17:00:43.140	43.462229950	1.272889989	0.239474	126	0.242188
176.155	17:00:43.390	43.462229950	1.272889989	0.239474	126	0.242188
176.405	17:00:43.640	43.462229950	1.272889989	0.239474	126	0.242188
176.655	17:00:43.890	43.462229950	1.272889989	0.239474	126	0.242188
176.905	17:00:44.140	43.462229950	1.272889989	0.239474	126	0.242188
177.155	17:00:44.390	43.462229950	1.272889989	0.239474	126	0.242188
177.405	17:00:44.640	43.462229950	1.272889989	0.239474	126	0.242188
177.655	17:00:44.890	43.462229950	1.272889989	0.239474	126	0.242188
177.905	17:00:45.140	43.462229950	1.272889989	0.239474	126	0.242188
178.155	17:00:45.390	43.462229950	1.272889989	0.239474	126	0.242188
178.405	17:00:45.640	43.462229950	1.272889989	0.239474	126	0.242188
178.655	17:00:45.890	43.462229950	1.272889989	0.239474	126	0.242188
178.905	17:00:46.140	43.462229950	1.272889989	0.239474	126	0.242188
179.155	17:00:46.390	43.462229950	1.272889989	0.239474	126	0.242188
179.405	17:00:46.640	43.462229950	1.272889989	0.239474	126	0.242188
179.655	17:00:46.890	43.462229950	1.272889989	0.239474	126	0.242188
179.905	17:00:47.140	43.462229950	1.272889989	0.239474	126	0.242188
180.155	17:00:47.390	43.462229950	1.272889989	0.239474	126	0.242188
180.405	17:00:47.640	43.462229950	1.272889989	0.239474	126	0.242188
180.655	17:00:47.890	43.462229950	1.272889989	0.239474	126	0.242188
180.905	17:00:48.140	43.462229950	1.272889989	0.239474	126	0.242188
181.155	17:00:48.390	43.462229950	1.272889989	0.239474	126	0.242188
181.405	17:00:48.640	43.462229950	1.272889989	0.239474	126	0.242188
181.655	17:00:48.890	43.462229950	1.272889989	0.239474	126	0.242188
181.905	17:00:49.140	43.462229950	1.272889989	0.239474	126	0.242188
182.155	17:00:49.390	43.462229950	1.272889989	0.239474	126	0.242188
182.405	17:00:49.640	43.462229950	1.272889989	0.239474	126	0.242188
182.655	17:00:49.890	43.462229950	1.272889989	0.239474	126	0.242188
182.905	17:00:50.140	43.462229950	1.272889989	0.239474	126	0.242188
183.155	17:00:50.390	43.462229950	1.272889989	0.239474	126	0.242188
183.405	17:00:50.640	43.462229950	1.272889989	0.239474	126	0.242188
183.655	17:00:50.890	43.462229950	1.272889989	0.239474	126	0.242188
183.905	17:00:51.140	43.462229950	1.272889989	0.239474	126	0.242188
184.155	17:00:51.390	43.462229950	1.272889989	0.239474	126	0.242188
184.405	17:00:51.640	43.462229950	1.272889989	0.239474	126	0.242188
184.655	17:00:51.890	43.462229950	1.272889989	0.239474	126	0.242188
184.905	17:00:52.140	43.462229950	1.272889989	0.239474	126	0.242188
185.155	17:00:52.390	43.462229950	1.272889989	0.239474	126	0.242188
185.405	17:00:52.640	43.462229950	1.272889989	0.239474	126	0.242188
185.655	17:00:52.890	43.462229950	1.272889989	0.239474	126	0.242188
185.905	17:00:53.140	43.462229950	1.272889989	0.239474	126	0.242188
186.155	17:00:53.390	43.462229950	1.272889989	0.239474	126	0.242188
186.405	17:00:53.640	43.462229950	1.272889989	0.239474	126	0.242188
186.655	17:00:53.890	43.462229950	1.272889989	0.239474	126	0.242188
186.905	17:00:54.140	43.462229950	1.272889989	0.239474	126	0.242188
187.155	17:00:54.390	43.462229950	1.272889989	0.239474	126	0.242188
187.405	17:00:54.640	43.462229950	1.272889989	0.239474	126	0.242188
187.655	17:00:54.890	43.462229950	1.272889989	0.239474	126	0.242188
187.905	17:00:55.140	43.462229950	1.272889989	0.239474	126	0.242188
188.155	17:00:55.390	43.462229950	1.272889989	0.239474	126	0.242188
188.405	17:00:55.640	43.462229950	1.272889989	0.239474	126	0.242188
188.655	17:00:55.890	43.462229950	1.272889989	0.239474	126	0.242188
188.905	17:00:56.140	43.462229950	1.272889989	0.239474	126	0.242188
189.155	17:00:56.390	43.462229950	1.272889989	0.239474	126	0.242188
189.405	17:00:56.640	43.462229950	1.272889989	0.239474	126	0.242188
189.655	17:00:56.890	43.462229950	1.272889989	0.239474	126	0.242188
189.905	17:00:57.140	43.462229950	1.272889989	0.239474	126	0.242188
190.155	17:00:57.390	43.462229950	1.272889989	0.239474	126	0.242188
190.405	17:00:57.640	43.462229950	1.272889989	0.239474	126	0.242188
190.655	17:00:57.890	43.462229950	1.272889989	0.239474	126	0.242188
190.905	17:00:58.140	43.462229950	1.272889989	0.239474	126	0.242188
191.155	17:00:58.390	43.462229950	1.272889989	0.239474	126	0.242188
191.405	17:00:58.640	43.462229950	1.272889989	0.239474	126	0.242188
191.655	17:00:58.890	43.462229950	1.272889989	0.239474	126	0.242188
191.905	17:00:59.140	43.462229950	1.272889989	0.239474	126	0.242188
192.155	17:00:59.390	43.462229950	1.272889989	0.239474	126	0.242188
192.405	17:00:59.640	43.462229950	1.272889989	0.239474	126	0.242188
192.655	17:00:59.890	43.462229950	1.272889989	0.239474	126	0.242188
192.905	17:01:0.140	43.462229950	1.272889989	0.239474	126	0.242188
193.155	17:01:0.390	43.462229950	1.272889989	0.239474	126	0.242188
193.405	17:01:0.640	43.462229950	1.272889989	0.239474	126	0.242188
193.655	17:01:0.890	43.462229950	1.272889989	0.239474	126	0.242188
193.905	17:01:1.140	43.462229950	1.272889989	0.239474	126	0.242188
194.155	17:01:1.390	43.462229950	1.272889989	0.239474	126	0.242188
194.405	17:01:1.640	43.462229950	1.272889989	0.239474	126	0.242188
194.655	17:01:1.890	43.462229950	1.272889989	0.239474	126	0.242188
194.905	17:01:2.140	43.462229950	1.272889989	0.239474	126	0.242188
195.155	17:01:2.390	43.462229950	1.272889989	0.239474	126	0.242188
195.405	17:01:2.640	43.462229950	1.272889989	0.239474	126	0.242188
195.655	17:01:2.890	43.462229950	1.272889989	0.239474	126	0.242188
195.905	17:01:3.140	43.462229950	1.272889989	0.242105	126	0.242188
196.155	17:01:3.390	43.462229950	1.272889989	0.242105	126	0.242188
